"trt","trt.se"
1.55279675645525,0.28387661457588
1.38404436167361,0.28387661457588
1.61487118268231,0.28387661457588
1.72746522116481,0.28387661457588
1.50038161231906,0.28387661457588
1.83927918089015,0.28387661457588
1.22038803383589,0.28387661457588
1.74783102174708,0.28387661457588
1.42754657952481,0.28387661457588
1.90466012365891,0.28387661457588
1.35138939205489,0.28387661457588
1.70027064587673,0.28387661457588
1.74751342672263,0.28387661457588
1.28670582492251,0.28387661457588
1.5191055189587,0.28387661457588
1.72603601412732,0.28387661457588
2.0849127199703,0.28387661457588
1.55846100674485,0.28387661457588
1.83683038034958,0.28387661457588
2.01899162967276,0.28387661457588
1.76048449044081,0.28387661457588
1.22588885133258,0.28387661457588
1.8167960426843,0.28387661457588
1.67960913409393,0.28387661457588
1.4916832522633,0.28387661457588
1.64699306115466,0.28387661457588
1.77154283117897,0.28387661457588
1.29747781691823,0.28387661457588
1.44394194386067,0.28387661457588
1.43176110140427,0.28387661457588
1.61818744015976,0.28387661457588
2.1420344454709,0.28387661457588
1.31425068419483,0.28387661457588
1.95574501480419,0.28387661457588
1.99202828345457,0.28387661457588
1.33613090084708,0.28387661457588
1.22227399964179,0.28387661457588
2.07726720117995,0.28387661457588
1.47246177238798,0.28387661457588
1.7608894044144,0.28387661457588
1.05720441001505,0.28387661457588
0.915572996260311,0.28387661457588
1.24556091118873,0.28387661457588
1.51102098179768,0.28387661457588
1.5554532993669,0.28387661457588
1.68802677891901,0.28387661457588
1.75405363318683,0.28387661457588
1.17977746370786,0.28387661457588
2.04149460373135,0.28387661457588
1.48820070133308,0.28387661457588
1.41438783716517,0.28387661457588
1.84561521964756,0.28387661457588
2.16375740943679,0.28387661457588
1.4308288757757,0.28387661457588
1.80911017331302,0.28387661457588
1.65618070353219,0.28387661457588
1.42416150885646,0.28387661457588
1.44619239146359,0.28387661457588
1.3277485706295,0.28387661457588
1.34783549421022,0.28387661457588
1.63011147119203,0.28387661457588
1.77804871796721,0.28387661457588
1.65030438016362,0.28387661457588
1.80261700464058,0.28387661457588
1.61338670986997,0.28387661457588
1.91201403618029,0.28387661457588
2.42003470087683,0.28387661457588
2.05247835581507,0.28387661457588
1.92161613521011,0.28387661457588
1.90895907423923,0.28387661457588
1.36800242941982,0.28387661457588
1.79226657840556,0.28387661457588
1.77971903568018,0.28387661457588
1.36139857068302,0.28387661457588
1.58827638732795,0.28387661457588
2.27576248342195,0.28387661457588
1.64306684453386,0.28387661457588
1.83863228602204,0.28387661457588
1.73416299262443,0.28387661457588
1.91100848152816,0.28387661457588
1.62379403183557,0.28387661457588
2.10994513933118,0.28387661457588
1.21795964708592,0.28387661457588
1.32806242989539,0.28387661457588
1.47947727041377,0.28387661457588
1.32392718855519,0.28387661457588
1.81023423329833,0.28387661457588
2.08596341862274,0.28387661457588
1.91117216620043,0.28387661457588
1.75634747606592,0.28387661457588
1.51952541475603,0.28387661457588
1.33252995174445,0.28387661457588
1.75138338949729,0.28387661457588
1.64265657884042,0.28387661457588
1.77980607595716,0.28387661457588
1.87633077836797,0.28387661457588
1.58473169111633,0.28387661457588
1.96315053743776,0.28387661457588
1.324681533086,0.28387661457588
1.94413562452008,0.28387661457588
